strategy,dimension,value,net_winning_payout_reduction,selections,events,wins,losses,risk_units,profit_units,roi,roi_ci_95_lower,roi_ci_95_upper,bootstrap_samples,event_close_drawdown_units,source_fight_id_order_drawdown_units,mean_estimated_return_before_stress,mean_selected_win_probability,observed_win_rate,underdog_bets,median_decimal_odds
fixed_50_50_logit_blend,threshold_selection_status,fallback_5_percent_no_profitable_earlier_threshold,0.05,350,101,120,230,350.0,-51.12204900000002,-0.1460629971428572,-0.279760684345322,-0.009186324354920542,10000,62.696767000000015,64.781767,0.23675549950346944,0.42005381104216255,0.34285714285714286,286,2.95
fixed_50_50_logit_blend,threshold_selection_status,selected_on_earlier_flat_profit,0.0,164,41,66,98,164.0,2.3773800000000005,0.014496219512195124,-0.20838105208086666,0.26149749794407895,10000,23.30207,28.30207,0.13585348266921174,0.45084233376801547,0.4024390243902439,123,2.535
fixed_50_50_logit_blend,threshold_selection_status,selected_on_earlier_flat_profit,0.02,164,41,66,98,164.0,0.3698323999999982,0.0022550756097560864,-0.2176020417791411,0.24607199401301033,10000,24.0160286,28.9360286,0.13585348266921174,0.45084233376801547,0.4024390243902439,123,2.535
fixed_50_50_logit_blend,threshold_selection_status,selected_on_earlier_flat_profit,0.05,164,41,66,98,164.0,-2.641489000000007,-0.016106640243902483,-0.23128121099718674,0.2224372158859911,10000,25.086966500000003,29.8869665,0.13585348266921174,0.45084233376801547,0.4024390243902439,123,2.535
leave_one_out_market,year,2022,0.0,4,4,0,4,4.0,-4.0,-1.0,-1.0,-1.0,10000,4.0,4.0,0.08861276189043055,0.18103226709425224,0.0,4,6.35
leave_one_out_market,year,2022,0.02,4,4,0,4,4.0,-4.0,-1.0,-1.0,-1.0,10000,4.0,4.0,0.08861276189043055,0.18103226709425224,0.0,4,6.35
leave_one_out_market,year,2022,0.05,4,4,0,4,4.0,-4.0,-1.0,-1.0,-1.0,10000,4.0,4.0,0.08861276189043055,0.18103226709425224,0.0,4,6.35
leave_one_out_market,year,2023,0.0,4,4,1,3,4.0,-1.0,-0.25,-1.0,1.25,10000,3.0,3.0,0.1704379220791236,0.27410059662481373,0.25,4,3.5999999999999996
leave_one_out_market,year,2023,0.02,4,4,1,3,4.0,-1.04,-0.26,-1.0,1.22,10000,3.0,3.0,0.1704379220791236,0.27410059662481373,0.25,4,3.5999999999999996
leave_one_out_market,year,2023,0.05,4,4,1,3,4.0,-1.1,-0.275,-1.0,1.1749999999999998,10000,3.0,3.0,0.1704379220791236,0.27410059662481373,0.25,4,3.5999999999999996
leave_one_out_market,year,2024,0.0,7,5,0,7,7.0,-7.0,-1.0,-1.0,-1.0,10000,7.0,7.0,0.20851690595837039,0.1475084481497657,0.0,7,8.5
leave_one_out_market,year,2024,0.02,7,5,0,7,7.0,-7.0,-1.0,-1.0,-1.0,10000,7.0,7.0,0.20851690595837039,0.1475084481497657,0.0,7,8.5
leave_one_out_market,year,2024,0.05,7,5,0,7,7.0,-7.0,-1.0,-1.0,-1.0,10000,7.0,7.0,0.20851690595837039,0.1475084481497657,0.0,7,8.5
leave_one_out_market,year,2025,0.0,7,7,0,7,7.0,-7.0,-1.0,-1.0,-1.0,10000,7.0,7.0,0.1338760435983107,0.1901580315395733,0.0,7,8.5
leave_one_out_market,year,2025,0.02,7,7,0,7,7.0,-7.0,-1.0,-1.0,-1.0,10000,7.0,7.0,0.1338760435983107,0.1901580315395733,0.0,7,8.5
leave_one_out_market,year,2025,0.05,7,7,0,7,7.0,-7.0,-1.0,-1.0,-1.0,10000,7.0,7.0,0.1338760435983107,0.1901580315395733,0.0,7,8.5
leave_one_out_market,year,2026,0.0,5,5,1,4,5.0,4.0,0.8,-1.0,4.4,10000,4.0,4.0,0.18612922914232274,0.176467349848088,0.2,5,6.75
leave_one_out_market,year,2026,0.02,5,5,1,4,5.0,3.84,0.768,-1.0,4.304,10000,4.0,4.0,0.18612922914232274,0.176467349848088,0.2,5,6.75
leave_one_out_market,year,2026,0.05,5,5,1,4,5.0,3.5999999999999996,0.72,-1.0,4.159999999999999,10000,4.0,4.0,0.18612922914232274,0.176467349848088,0.2,5,6.75
leave_one_out_market,book_name,BetMGM,0.0,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.09311497382688916,0.159188200011803,0.0,2,6.875
leave_one_out_market,book_name,BetMGM,0.02,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.09311497382688916,0.159188200011803,0.0,2,6.875
leave_one_out_market,book_name,BetMGM,0.05,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.09311497382688916,0.159188200011803,0.0,2,6.875
leave_one_out_market,book_name,BetRivers,0.0,9,9,1,8,9.0,0.0,0.0,-1.0,2.0,10000,8.0,8.0,0.31644545576758354,0.14555484099756574,0.1111111111111111,9,9.0
leave_one_out_market,book_name,BetRivers,0.02,9,9,1,8,9.0,-0.16000000000000014,-0.017777777777777795,-1.0,1.9466666666666665,10000,8.0,8.0,0.31644545576758354,0.14555484099756574,0.1111111111111111,9,9.0
leave_one_out_market,book_name,BetRivers,0.05,9,9,1,8,9.0,-0.40000000000000036,-0.04444444444444448,-1.0,1.8666666666666663,10000,8.0,8.0,0.31644545576758354,0.14555484099756574,0.1111111111111111,9,9.0
leave_one_out_market,book_name,BetWay,0.0,3,3,1,2,3.0,0.0,0.0,-1.0,2.0,10000,2.0,2.0,0.06683567191524016,0.3808947797300837,0.3333333333333333,3,3.0
leave_one_out_market,book_name,BetWay,0.02,3,3,1,2,3.0,-0.040000000000000036,-0.013333333333333345,-1.0,1.96,10000,2.0,2.0,0.06683567191524016,0.3808947797300837,0.3333333333333333,3,3.0
leave_one_out_market,book_name,BetWay,0.05,3,3,1,2,3.0,-0.10000000000000009,-0.03333333333333336,-1.0,1.8999999999999997,10000,2.0,2.0,0.06683567191524016,0.3808947797300837,0.3333333333333333,3,3.0
leave_one_out_market,book_name,Caesars,0.0,4,4,0,4,4.0,-4.0,-1.0,-1.0,-1.0,10000,4.0,4.0,0.1359105614686686,0.154143763820001,0.0,4,7.5
leave_one_out_market,book_name,Caesars,0.02,4,4,0,4,4.0,-4.0,-1.0,-1.0,-1.0,10000,4.0,4.0,0.1359105614686686,0.154143763820001,0.0,4,7.5
leave_one_out_market,book_name,Caesars,0.05,4,4,0,4,4.0,-4.0,-1.0,-1.0,-1.0,10000,4.0,4.0,0.1359105614686686,0.154143763820001,0.0,4,7.5
leave_one_out_market,book_name,DraftKings,0.0,6,6,0,6,6.0,-6.0,-1.0,-1.0,-1.0,10000,6.0,6.0,0.06413994407520171,0.17623353579049983,0.0,6,6.575
leave_one_out_market,book_name,DraftKings,0.02,6,6,0,6,6.0,-6.0,-1.0,-1.0,-1.0,10000,6.0,6.0,0.06413994407520171,0.17623353579049983,0.0,6,6.575
leave_one_out_market,book_name,DraftKings,0.05,6,6,0,6,6.0,-6.0,-1.0,-1.0,-1.0,10000,6.0,6.0,0.06413994407520171,0.17623353579049983,0.0,6,6.575
leave_one_out_market,book_name,FanDuel,0.0,3,3,0,3,3.0,-3.0,-1.0,-1.0,-1.0,10000,3.0,3.0,0.06679051761765427,0.20716766124237504,0.0,3,5.6
leave_one_out_market,book_name,FanDuel,0.02,3,3,0,3,3.0,-3.0,-1.0,-1.0,-1.0,10000,3.0,3.0,0.06679051761765427,0.20716766124237504,0.0,3,5.6
leave_one_out_market,book_name,FanDuel,0.05,3,3,0,3,3.0,-3.0,-1.0,-1.0,-1.0,10000,3.0,3.0,0.06679051761765427,0.20716766124237504,0.0,3,5.6
leave_one_out_market,odds_band,over_10,0.0,3,3,0,3,3.0,-3.0,-1.0,-1.0,-1.0,10000,3.0,3.0,0.3379234294481683,0.10939967100475156,0.0,3,12.5
leave_one_out_market,odds_band,over_10,0.02,3,3,0,3,3.0,-3.0,-1.0,-1.0,-1.0,10000,3.0,3.0,0.3379234294481683,0.10939967100475156,0.0,3,12.5
leave_one_out_market,odds_band,over_10,0.05,3,3,0,3,3.0,-3.0,-1.0,-1.0,-1.0,10000,3.0,3.0,0.3379234294481683,0.10939967100475156,0.0,3,12.5
leave_one_out_market,odds_band,over_2_to_3,0.0,2,2,1,1,2.0,1.0,0.5,-1.0,2.0,10000,1.0,1.0,0.05803871680195605,0.39643417247547896,0.5,2,2.7
leave_one_out_market,odds_band,over_2_to_3,0.02,2,2,1,1,2.0,0.96,0.48,-1.0,1.96,10000,1.0,1.0,0.05803871680195605,0.39643417247547896,0.5,2,2.7
leave_one_out_market,odds_band,over_2_to_3,0.05,2,2,1,1,2.0,0.8999999999999999,0.44999999999999996,-1.0,1.9,10000,1.0,1.0,0.05803871680195605,0.39643417247547896,0.5,2,2.7
leave_one_out_market,odds_band,over_3_to_5,0.0,4,4,0,4,4.0,-4.0,-1.0,-1.0,-1.0,10000,4.0,4.0,0.06934086347736453,0.2736708091826515,0.0,4,4.1
leave_one_out_market,odds_band,over_3_to_5,0.02,4,4,0,4,4.0,-4.0,-1.0,-1.0,-1.0,10000,4.0,4.0,0.06934086347736453,0.2736708091826515,0.0,4,4.1
leave_one_out_market,odds_band,over_3_to_5,0.05,4,4,0,4,4.0,-4.0,-1.0,-1.0,-1.0,10000,4.0,4.0,0.06934086347736453,0.2736708091826515,0.0,4,4.1
leave_one_out_market,odds_band,over_5_to_10,0.0,18,17,1,17,18.0,-9.0,-0.5,-1.0,0.5882352941176471,10000,17.0,17.0,0.1642437973682624,0.15837683151368098,0.05555555555555555,18,7.25
leave_one_out_market,odds_band,over_5_to_10,0.02,18,17,1,17,18.0,-9.16,-0.508888888888889,-1.0,0.5599999999999999,10000,17.0,17.0,0.1642437973682624,0.15837683151368098,0.05555555555555555,18,7.25
leave_one_out_market,odds_band,over_5_to_10,0.05,18,17,1,17,18.0,-9.4,-0.5222222222222223,-1.0,0.5176470588235293,10000,17.0,17.0,0.1642437973682624,0.15837683151368098,0.05555555555555555,18,7.25
leave_one_out_market,quote_age_band,0_to_1h,0.0,7,7,0,7,7.0,-7.0,-1.0,-1.0,-1.0,10000,7.0,7.0,0.08037504187380076,0.1629439911561237,0.0,7,6.5
leave_one_out_market,quote_age_band,0_to_1h,0.02,7,7,0,7,7.0,-7.0,-1.0,-1.0,-1.0,10000,7.0,7.0,0.08037504187380076,0.1629439911561237,0.0,7,6.5
leave_one_out_market,quote_age_band,0_to_1h,0.05,7,7,0,7,7.0,-7.0,-1.0,-1.0,-1.0,10000,7.0,7.0,0.08037504187380076,0.1629439911561237,0.0,7,6.5
leave_one_out_market,quote_age_band,over_12_to_24h,0.0,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.17467027392683276,0.32027535595156753,0.0,2,4.4
leave_one_out_market,quote_age_band,over_12_to_24h,0.02,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.17467027392683276,0.32027535595156753,0.0,2,4.4
leave_one_out_market,quote_age_band,over_12_to_24h,0.05,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.17467027392683276,0.32027535595156753,0.0,2,4.4
leave_one_out_market,quote_age_band,over_1_to_6h,0.0,10,10,2,8,10.0,2.0,0.2,-1.0,2.0,10000,7.0,7.0,0.19052839783449618,0.20558787929409367,0.2,10,6.5
leave_one_out_market,quote_age_band,over_1_to_6h,0.02,10,10,2,8,10.0,1.7999999999999998,0.18,-1.0,1.948,10000,7.0,7.0,0.19052839783449618,0.20558787929409367,0.2,10,6.5
leave_one_out_market,quote_age_band,over_1_to_6h,0.05,10,10,2,8,10.0,1.5,0.15,-1.0,1.8700000000000003,10000,7.0,7.0,0.19052839783449618,0.20558787929409367,0.2,10,6.5
leave_one_out_market,quote_age_band,over_6_to_12h,0.0,8,8,0,8,8.0,-8.0,-1.0,-1.0,-1.0,10000,8.0,8.0,0.1932937136464207,0.15368701487564235,0.0,8,7.875
leave_one_out_market,quote_age_band,over_6_to_12h,0.02,8,8,0,8,8.0,-8.0,-1.0,-1.0,-1.0,10000,8.0,8.0,0.1932937136464207,0.15368701487564235,0.0,8,7.875
leave_one_out_market,quote_age_band,over_6_to_12h,0.05,8,8,0,8,8.0,-8.0,-1.0,-1.0,-1.0,10000,8.0,8.0,0.1932937136464207,0.15368701487564235,0.0,8,7.875
leave_one_out_market,threshold_selection_status,fallback_5_percent_insufficient_history,0.0,8,8,1,7,8.0,-5.0,-0.625,-1.0,0.125,10000,5.0,5.0,0.12952534198477705,0.22756643185953299,0.125,8,5.45
leave_one_out_market,threshold_selection_status,fallback_5_percent_insufficient_history,0.02,8,8,1,7,8.0,-5.04,-0.63,-1.0,0.10999999999999999,10000,5.04,5.04,0.12952534198477705,0.22756643185953299,0.125,8,5.45
leave_one_out_market,threshold_selection_status,fallback_5_percent_insufficient_history,0.05,8,8,1,7,8.0,-5.1,-0.6375,-1.0,0.08749999999999997,10000,5.1,5.1,0.12952534198477705,0.22756643185953299,0.125,8,5.45
leave_one_out_market,threshold_selection_status,fallback_5_percent_no_profitable_earlier_threshold,0.0,19,17,1,18,19.0,-10.0,-0.5263157894736842,-1.0,0.5882352941176471,10000,18.0,18.0,0.17512614697938847,0.17084221616135858,0.05263157894736842,19,8.5
leave_one_out_market,threshold_selection_status,fallback_5_percent_no_profitable_earlier_threshold,0.02,19,17,1,18,19.0,-10.16,-0.5347368421052632,-1.0,0.5599999999999999,10000,18.0,18.0,0.17512614697938847,0.17084221616135858,0.05263157894736842,19,8.5
leave_one_out_market,threshold_selection_status,fallback_5_percent_no_profitable_earlier_threshold,0.05,19,17,1,18,19.0,-10.4,-0.5473684210526316,-1.0,0.5176470588235293,10000,18.0,18.0,0.17512614697938847,0.17084221616135858,0.05263157894736842,19,8.5
market_first_candidate,year,2022,0.0,73,35,41,32,73.0,-1.6320599999999992,-0.02235698630136985,-0.2512819776785714,0.21223692394366184,10000,10.27101,10.27101,0.09393608506159784,0.6279835159107789,0.5616438356164384,19,1.71429
market_first_candidate,year,2022,0.02,73,35,41,32,73.0,-2.2394187999999993,-0.03067696986301369,-0.25745909375,0.20173749974581942,10000,10.4655898,10.4655898,0.09393608506159784,0.6279835159107789,0.5616438356164384,19,1.71429
market_first_candidate,year,2022,0.05,73,35,41,32,73.0,-3.150457000000001,-0.04315694520547947,-0.26678370406460633,0.18579375616312732,10000,10.7574595,10.7574595,0.09393608506159784,0.6279835159107789,0.5616438356164384,19,1.71429
market_first_candidate,year,2023,0.0,3,3,0,3,3.0,-3.0,-1.0,-1.0,-1.0,10000,3.0,3.0,0.1987899835911339,0.24668468711990102,0.0,3,4.1
market_first_candidate,year,2023,0.02,3,3,0,3,3.0,-3.0,-1.0,-1.0,-1.0,10000,3.0,3.0,0.1987899835911339,0.24668468711990102,0.0,3,4.1
market_first_candidate,year,2023,0.05,3,3,0,3,3.0,-3.0,-1.0,-1.0,-1.0,10000,3.0,3.0,0.1987899835911339,0.24668468711990102,0.0,3,4.1
market_first_candidate,year,2024,0.0,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.494184073513788,0.1486713280406205,0.0,2,10.5
market_first_candidate,year,2024,0.02,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.494184073513788,0.1486713280406205,0.0,2,10.5
market_first_candidate,year,2024,0.05,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.494184073513788,0.1486713280406205,0.0,2,10.5
market_first_candidate,year,2025,0.0,30,22,17,13,30.0,1.2655600000000007,0.04218533333333336,-0.34372325462962966,0.4578161174242424,10000,4.76744,4.76744,0.02060982355263211,0.5136012069483678,0.5666666666666667,12,1.81989
market_first_candidate,year,2025,0.02,30,22,17,13,30.0,0.9802487999999996,0.03267495999999999,-0.34917808242912995,0.4430483130032465,10000,4.7720912,4.7720912,0.02060982355263211,0.5136012069483678,0.5666666666666667,12,1.81989
market_first_candidate,year,2025,0.05,30,22,17,13,30.0,0.5522819999999999,0.0184094,-0.35694251819403716,0.4204717098557691,10000,4.779068,4.779068,0.02060982355263211,0.5136012069483678,0.5666666666666667,12,1.81989
market_first_candidate,year,2026,0.0,5,5,2,3,5.0,-1.29574,-0.259148,-1.0,0.521804,10000,1.29574,1.29574,0.12118185366250607,0.42424864535896517,0.4,3,2.54
market_first_candidate,year,2026,0.02,5,5,2,3,5.0,-1.3298252000000002,-0.26596504000000004,-1.0,0.50736792,10000,1.3298252000000002,1.3298252000000002,0.12118185366250607,0.42424864535896517,0.4,3,2.54
market_first_candidate,year,2026,0.05,5,5,2,3,5.0,-1.380953,-0.2761906,-1.0,0.4857137999999999,10000,1.380953,1.380953,0.12118185366250607,0.42424864535896517,0.4,3,2.54
market_first_candidate,book_name,BetMGM,0.0,12,12,5,7,12.0,-2.825,-0.2354166666666667,-0.7291666666666666,0.31458333333333327,10000,6.0,6.0,0.07811985606722512,0.5753857407516724,0.4166666666666667,4,1.954545
market_first_candidate,book_name,BetMGM,0.02,12,12,5,7,12.0,-2.9085,-0.242375,-0.7312500000000001,0.301625,10000,6.0,6.0,0.07811985606722512,0.5753857407516724,0.4166666666666667,4,1.954545
market_first_candidate,book_name,BetMGM,0.05,12,12,5,7,12.0,-3.0337500000000004,-0.25281250000000005,-0.734375,0.284375,10000,6.0,6.0,0.07811985606722512,0.5753857407516724,0.4166666666666667,4,1.954545
market_first_candidate,book_name,BetRivers,0.0,15,15,6,9,15.0,-5.83596,-0.389064,-0.7777773333333333,0.008066516666666657,10000,5.975820000000001,5.975820000000001,0.16278074923441097,0.47659938435606974,0.4,7,1.80645
market_first_candidate,book_name,BetRivers,0.02,15,15,6,9,15.0,-5.899240799999999,-0.39328272,-0.7795551199999999,0.0012385196666666383,10000,6.036303599999999,6.036303599999999,0.16278074923441097,0.47659938435606974,0.4,7,1.80645
market_first_candidate,book_name,BetRivers,0.05,15,15,6,9,15.0,-5.994162,-0.3996108,-0.7822218,-0.009003475833333366,10000,6.127029,6.127029,0.16278074923441097,0.47659938435606974,0.4,7,1.80645
market_first_candidate,book_name,BetWay,0.0,10,9,7,3,10.0,3.0038400000000003,0.30038400000000004,-0.31115399999999993,0.8489528888888888,10000,1.0,1.0,0.07769592632481842,0.5865126096529509,0.7,4,1.73826
market_first_candidate,book_name,BetWay,0.02,10,9,7,3,10.0,2.8837632,0.28837632,-0.31693092,0.8300116909999995,10000,1.0,1.0,0.07769592632481842,0.5865126096529509,0.7,4,1.73826
market_first_candidate,book_name,BetWay,0.05,10,9,7,3,10.0,2.703648,0.27036479999999996,-0.3255963,0.8027444495454544,10000,1.0,1.0,0.07769592632481842,0.5865126096529509,0.7,4,1.73826
market_first_candidate,book_name,Caesars,0.0,26,21,13,13,26.0,-0.23216999999999977,-0.008929615384615376,-0.43142244097222215,0.4175807799999999,10000,5.65,5.65,0.07503780044483825,0.5113494429579298,0.5,12,1.97619
market_first_candidate,book_name,Caesars,0.02,26,21,13,13,26.0,-0.48752660000000037,-0.01875102307692309,-0.436870112,0.40340562709999994,10000,5.781614,5.781614,0.07503780044483825,0.5113494429579298,0.5,12,1.97619
market_first_candidate,book_name,Caesars,0.05,26,21,13,13,26.0,-0.8705615000000002,-0.03348313461538462,-0.4448958159722222,0.38141848099999953,10000,6.002585000000001,6.002585000000001,0.07503780044483825,0.5113494429579298,0.5,12,1.97619
market_first_candidate,book_name,DraftKings,0.0,37,29,23,14,37.0,2.3025600000000006,0.06223135135135137,-0.23901936585365852,0.3920132256097561,10000,5.59986,5.59986,0.07036459840495468,0.6264111615255645,0.6216216216216216,7,1.67568
market_first_candidate,book_name,DraftKings,0.02,37,29,23,14,37.0,1.9765087999999997,0.05341915675675675,-0.2440956680810811,0.37887850542569657,10000,5.6878627999999996,5.6878627999999996,0.07036459840495468,0.6264111615255645,0.6216216216216216,7,1.67568
market_first_candidate,book_name,DraftKings,0.05,37,29,23,14,37.0,1.4874319999999996,0.040200864864864856,-0.25204553924603174,0.36001286501547974,10000,5.819867,5.819867,0.07036459840495468,0.6264111615255645,0.6216216216216216,7,1.67568
market_first_candidate,book_name,FanDuel,0.0,13,12,6,7,13.0,-3.0755099999999995,-0.23657769230769227,-0.6787283333333333,0.16526018333333317,10000,3.58056,3.58056,0.07351496577453419,0.6168021976869984,0.46153846153846156,5,1.92593
market_first_candidate,book_name,FanDuel,0.02,13,12,6,7,13.0,-3.1539998000000002,-0.24261536923076926,-0.6801537666666667,0.15446810099999927,10000,3.6489488000000003,3.6489488000000003,0.07351496577453419,0.6168021976869984,0.46153846153846156,5,1.92593
market_first_candidate,book_name,FanDuel,0.05,13,12,6,7,13.0,-3.2717345,-0.2516718846153846,-0.6822919166666667,0.14162409134615367,10000,3.751532,3.751532,0.07351496577453419,0.6168021976869984,0.46153846153846156,5,1.92593
market_first_candidate,odds_band,1_to_2,0.0,74,46,50,24,74.0,5.38776,0.07280756756756757,-0.13371946180555555,0.28675913375733847,10000,5.802829999999999,5.802829999999999,0.06676942818966843,0.6800097369748906,0.6756756756756757,0,1.60606
market_first_candidate,odds_band,1_to_2,0.02,74,46,50,24,74.0,4.800004800000001,0.06486492972972974,-0.13996219852407096,0.27714830228025117,10000,6.0267734,6.0267734,0.06676942818966843,0.6800097369748906,0.6756756756756757,0,1.60606
market_first_candidate,odds_band,1_to_2,0.05,74,46,50,24,74.0,3.918371999999998,0.052950972972972944,-0.14917198653399494,0.2627498502010124,10000,6.362688500000001,6.3626885,0.06676942818966843,0.6800097369748906,0.6756756756756757,0,1.60606
market_first_candidate,odds_band,over_10,0.0,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.4479351481054245,0.12377327078793049,0.0,2,11.75
market_first_candidate,odds_band,over_10,0.02,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.4479351481054245,0.12377327078793049,0.0,2,11.75
market_first_candidate,odds_band,over_10,0.05,2,2,0,2,2.0,-2.0,-1.0,-1.0,-1.0,10000,2.0,2.0,0.4479351481054245,0.12377327078793049,0.0,2,11.75
market_first_candidate,odds_band,over_2_to_3,0.0,24,22,8,16,24.0,-4.8,-0.19999999999999998,-0.6804693675889328,0.26482905982905963,10000,9.1,9.1,0.09158994635414279,0.45658686338975957,0.3333333333333333,24,2.38
market_first_candidate,odds_band,over_2_to_3,0.02,24,22,8,16,24.0,-5.024,-0.20933333333333334,-0.6842483201581028,0.25014062499999984,10000,9.238,9.238,0.09158994635414279,0.45658686338975957,0.3333333333333333,24,2.38
market_first_candidate,odds_band,over_2_to_3,0.05,24,22,8,16,24.0,-5.36,-0.22333333333333336,-0.6899167490118578,0.22778459821428546,10000,9.445,9.445,0.09158994635414279,0.45658686338975957,0.3333333333333333,24,2.38
market_first_candidate,odds_band,over_3_to_5,0.0,7,7,2,5,7.0,0.75,0.10714285714285714,-1.0,1.5714285714285714,10000,4.0,4.0,0.06229822566536676,0.28187880906099483,0.2857142857142857,7,3.7
market_first_candidate,odds_band,over_3_to_5,0.02,7,7,2,5,7.0,0.6349999999999998,0.09071428571428568,-1.0,1.5314285714285714,10000,4.0,4.0,0.06229822566536676,0.28187880906099483,0.2857142857142857,7,3.7
market_first_candidate,odds_band,over_3_to_5,0.05,7,7,2,5,7.0,0.46249999999999947,0.06607142857142849,-1.0,1.4714285714285713,10000,4.0,4.0,0.06229822566536676,0.28187880906099483,0.2857142857142857,7,3.7
market_first_candidate,odds_band,over_5_to_10,0.0,6,6,0,6,6.0,-6.0,-1.0,-1.0,-1.0,10000,6.0,6.0,0.19920366796430125,0.15166155861244981,0.0,6,8.5
market_first_candidate,odds_band,over_5_to_10,0.02,6,6,0,6,6.0,-6.0,-1.0,-1.0,-1.0,10000,6.0,6.0,0.19920366796430125,0.15166155861244981,0.0,6,8.5
market_first_candidate,odds_band,over_5_to_10,0.05,6,6,0,6,6.0,-6.0,-1.0,-1.0,-1.0,10000,6.0,6.0,0.19920366796430125,0.15166155861244981,0.0,6,8.5
market_first_candidate,quote_age_band,0_to_1h,0.0,10,10,3,7,10.0,-5.554309999999999,-0.5554309999999999,-1.0,-0.09469999999999996,10000,6.05936,6.05936,0.06796330153609463,0.5606960268610999,0.3,3,1.78788
market_first_candidate,quote_age_band,0_to_1h,0.02,10,10,3,7,10.0,-5.583223800000001,-0.5583223800000001,-1.0,-0.10080599999999999,10000,6.0781728,6.0781728,0.06796330153609463,0.5606960268610999,0.3,3,1.78788
market_first_candidate,quote_age_band,0_to_1h,0.05,10,10,3,7,10.0,-5.6265944999999995,-0.56265945,-1.0,-0.10996500000000001,10000,6.106392,6.106392,0.06796330153609463,0.5606960268610999,0.3,3,1.78788
market_first_candidate,quote_age_band,over_12_to_24h,0.0,24,22,13,11,24.0,-0.27255999999999947,-0.011356666666666645,-0.3753091017391304,0.36329277964426865,10000,3.35003,4.01669,0.08969380840805108,0.5769821338280486,0.5416666666666666,11,1.897435
market_first_candidate,quote_age_band,over_12_to_24h,0.02,24,22,13,11,24.0,-0.48710880000000056,-0.020296200000000025,-0.3806044581826087,0.35057830745059265,10000,3.4430294,4.076356199999999,0.08969380840805108,0.5769821338280486,0.5416666666666666,11,1.897435
market_first_candidate,quote_age_band,over_12_to_24h,0.05,24,22,13,11,24.0,-0.8089319999999995,-0.03370549999999998,-0.3883855855,0.3306722227272724,10000,3.5825285000000004,4.1658555,0.08969380840805108,0.5769821338280486,0.5416666666666666,11,1.897435
market_first_candidate,quote_age_band,over_1_to_6h,0.0,57,43,32,25,57.0,-1.085979999999999,-0.019052280701754368,-0.2509825717155835,0.1990663911290322,10000,7.6053999999999995,7.77255,0.07944987062062993,0.5590765695738971,0.5614035087719298,20,1.80645
market_first_candidate,quote_age_band,over_1_to_6h,0.02,57,43,32,25,57.0,-1.5642603999999989,-0.02744316491228068,-0.25727843390810623,0.18841552991935476,10000,7.713291999999999,7.997098999999999,0.07944987062062993,0.5590765695738971,0.5614035087719298,20,1.80645
market_first_candidate,quote_age_band,over_1_to_6h,0.05,57,43,32,25,57.0,-2.281681,-0.040029491228070174,-0.26670974174528306,0.17239241058836993,10000,7.87513,8.3339225,0.07944987062062993,0.5590765695738971,0.5614035087719298,20,1.80645
market_first_candidate,quote_age_band,over_6_to_12h,0.0,22,19,12,10,22.0,0.25061,0.011391363636363637,-0.4070119008152174,0.5293565838744583,10000,3.0,3.0,0.10478860180268339,0.5948898576353353,0.5454545454545454,5,1.636365
market_first_candidate,quote_age_band,over_6_to_12h,0.02,22,19,12,10,22.0,0.04559779999999947,0.0020726272727272484,-0.4113635106249999,0.5131992548245613,10000,3.0,3.0,0.10478860180268339,0.5948898576353353,0.5454545454545454,5,1.636365
market_first_candidate,quote_age_band,over_6_to_12h,0.05,22,19,12,10,22.0,-0.2619205,-0.011905477272727272,-0.4177668289031621,0.4882153955200497,10000,3.0,3.0,0.10478860180268339,0.5948898576353353,0.5454545454545454,5,1.636365
market_first_candidate,threshold_selection_status,fallback_5_percent_insufficient_history,0.0,78,40,41,37,78.0,-6.632059999999999,-0.08502641025641025,-0.3082207763554217,0.14114321243606134,10000,13.522099999999998,13.522099999999998,0.10823169624740538,0.6010281202426642,0.5256410256410257,24,1.754985
market_first_candidate,threshold_selection_status,fallback_5_percent_insufficient_history,0.02,78,40,41,37,78.0,-7.239418799999999,-0.09281306153846153,-0.3137153890147059,0.13132974459117636,10000,13.891658,13.891658,0.10823169624740538,0.6010281202426642,0.5256410256410257,24,1.754985
market_first_candidate,threshold_selection_status,fallback_5_percent_insufficient_history,0.05,78,40,41,37,78.0,-8.150457000000001,-0.10449303846153847,-0.32213305740131576,0.11654363885957782,10000,14.445995,14.445995,0.10823169624740538,0.6010281202426642,0.5256410256410257,24,1.754985
