date,fight_url,event_url,result,fighter,opponent,division,method,round,time,total_fight_time,fighter_url,opponent_url,source_card_index,bout_order,time_format,knockdowns,sig_strikes_landed,sig_strikes_attempts,total_strikes_landed,total_strikes_attempts,takedowns_landed,takedowns_attempts,sub_attempts,reversals,control,head_strikes_landed,head_strikes_attempts,body_strikes_landed,body_strikes_attempts,leg_strikes_landed,leg_strikes_attempts,distance_strikes_landed,distance_strikes_attempts,clinch_strikes_landed,clinch_strikes_attempts,ground_strikes_landed,ground_strikes_attempts
2026-08-01,http://ufcstats.com/fight-details/f1bce0c9a3fa4bcb,http://ufcstats.com/event-details/1a50e734bb54861a,W,Michael Oliveira,Oban Elliott,Welterweight,KO/TKO,1,1:49,109.0,http://ufcstats.com/fighter-details/037cfd34a27d59e9,http://ufcstats.com/fighter-details/6b56e94a59b7b134,7,6,3 Rnd (5-5-5),2,14,25,18,29,0,0,0,0,15.0,13,23,1,2,0,0,4,11,0,0,10,14
2026-08-01,http://ufcstats.com/fight-details/f1bce0c9a3fa4bcb,http://ufcstats.com/event-details/1a50e734bb54861a,L,Oban Elliott,Michael Oliveira,Welterweight,KO/TKO,1,1:49,109.0,http://ufcstats.com/fighter-details/6b56e94a59b7b134,http://ufcstats.com/fighter-details/037cfd34a27d59e9,7,6,3 Rnd (5-5-5),0,6,11,6,11,0,1,0,0,0.0,4,8,1,2,1,1,6,11,0,0,0,0
2026-08-01,http://ufcstats.com/fight-details/4350abb4f1933f88,http://ufcstats.com/event-details/1a50e734bb54861a,W,Borislav Nikolic,Mark Vologdin,Bantamweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/5f926979c980b87e,http://ufcstats.com/fighter-details/0e6b611451a9a7d8,8,5,3 Rnd (5-5-5),0,57,147,87,189,1,1,2,1,245.0,51,136,2,6,4,5,41,123,3,8,13,16
2026-08-01,http://ufcstats.com/fight-details/4350abb4f1933f88,http://ufcstats.com/event-details/1a50e734bb54861a,L,Mark Vologdin,Borislav Nikolic,Bantamweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/0e6b611451a9a7d8,http://ufcstats.com/fighter-details/5f926979c980b87e,8,5,3 Rnd (5-5-5),1,42,102,43,103,3,8,0,0,71.0,26,78,7,13,9,11,36,87,6,14,0,1
2026-08-01,http://ufcstats.com/fight-details/13aa6688d0538095,http://ufcstats.com/event-details/1a50e734bb54861a,W,Bogdan Grad,Dennis Buzukja,Featherweight,SUB,2,4:33,573.0,http://ufcstats.com/fighter-details/fb37795db81f93f3,http://ufcstats.com/fighter-details/c4d039123e62f6a9,9,4,3 Rnd (5-5-5),0,44,74,67,100,4,12,2,0,264.0,32,59,7,10,5,5,24,51,6,7,14,16
2026-08-01,http://ufcstats.com/fight-details/13aa6688d0538095,http://ufcstats.com/event-details/1a50e734bb54861a,L,Dennis Buzukja,Bogdan Grad,Featherweight,SUB,2,4:33,573.0,http://ufcstats.com/fighter-details/c4d039123e62f6a9,http://ufcstats.com/fighter-details/fb37795db81f93f3,9,4,3 Rnd (5-5-5),0,46,89,68,111,0,0,0,0,0.0,35,75,9,11,2,3,44,87,2,2,0,0
2026-08-01,http://ufcstats.com/fight-details/5425c577ed4f50b3,http://ufcstats.com/event-details/1a50e734bb54861a,W,Mateusz Rebecki,Kyle Prepolec,Lightweight,KO/TKO,1,4:41,281.0,http://ufcstats.com/fighter-details/849c5d9979df5357,http://ufcstats.com/fighter-details/873626e5547b5235,10,3,3 Rnd (5-5-5),0,75,98,132,174,1,1,0,0,244.0,71,93,4,5,0,0,7,14,0,0,68,84
2026-08-01,http://ufcstats.com/fight-details/5425c577ed4f50b3,http://ufcstats.com/event-details/1a50e734bb54861a,L,Kyle Prepolec,Mateusz Rebecki,Lightweight,KO/TKO,1,4:41,281.0,http://ufcstats.com/fighter-details/873626e5547b5235,http://ufcstats.com/fighter-details/849c5d9979df5357,10,3,3 Rnd (5-5-5),0,2,13,11,23,0,0,0,0,0.0,1,11,1,2,0,0,1,12,0,0,1,1
2026-08-01,http://ufcstats.com/fight-details/f78f34ef2ee7b02c,http://ufcstats.com/event-details/1a50e734bb54861a,W,Nina Milosevic,Hailey Cowan,Women's Bantamweight,KO/TKO,1,3:41,221.0,http://ufcstats.com/fighter-details/eabece0edc2d62ca,http://ufcstats.com/fighter-details/3c26c420584d912d,11,2,3 Rnd (5-5-5),1,21,39,21,39,0,0,0,0,0.0,14,29,7,10,0,0,16,30,5,9,0,0
2026-08-01,http://ufcstats.com/fight-details/f78f34ef2ee7b02c,http://ufcstats.com/event-details/1a50e734bb54861a,L,Hailey Cowan,Nina Milosevic,Women's Bantamweight,KO/TKO,1,3:41,221.0,http://ufcstats.com/fighter-details/3c26c420584d912d,http://ufcstats.com/fighter-details/eabece0edc2d62ca,11,2,3 Rnd (5-5-5),0,13,48,13,48,0,2,0,0,0.0,7,36,5,11,1,1,12,45,1,3,0,0
2026-08-01,http://ufcstats.com/fight-details/94cef172179c9778,http://ufcstats.com/event-details/1a50e734bb54861a,W,Jovan Leka,Alexander Poppeck,Heavyweight,KO/TKO,1,2:22,142.0,http://ufcstats.com/fighter-details/182a73d5b4e57871,http://ufcstats.com/fighter-details/56bf3ed155bd0fcd,12,1,3 Rnd (5-5-5),1,10,16,10,16,0,0,0,0,2.0,8,13,1,1,1,2,6,10,2,2,2,4
2026-08-01,http://ufcstats.com/fight-details/94cef172179c9778,http://ufcstats.com/event-details/1a50e734bb54861a,L,Alexander Poppeck,Jovan Leka,Heavyweight,KO/TKO,1,2:22,142.0,http://ufcstats.com/fighter-details/56bf3ed155bd0fcd,http://ufcstats.com/fighter-details/182a73d5b4e57871,12,1,3 Rnd (5-5-5),0,8,18,8,18,0,0,0,0,0.0,2,12,1,1,5,5,8,18,0,0,0,0
2026-08-01,http://ufcstats.com/fight-details/878a7e6fec3e4573,http://ufcstats.com/event-details/1a50e734bb54861a,W,Stephanie Luciano,Marina Spasic,Women's Strawweight,SUB,1,3:20,200.0,http://ufcstats.com/fighter-details/1b35af4d1529adf6,http://ufcstats.com/fighter-details/5847c1a960bb23af,13,0,3 Rnd (5-5-5),0,20,47,22,49,1,2,1,0,26.0,14,38,0,1,6,8,20,46,0,1,0,0
2026-08-01,http://ufcstats.com/fight-details/878a7e6fec3e4573,http://ufcstats.com/event-details/1a50e734bb54861a,L,Marina Spasic,Stephanie Luciano,Women's Strawweight,SUB,1,3:20,200.0,http://ufcstats.com/fighter-details/5847c1a960bb23af,http://ufcstats.com/fighter-details/1b35af4d1529adf6,13,0,3 Rnd (5-5-5),0,25,53,25,53,0,0,0,0,0.0,18,46,1,1,6,6,25,53,0,0,0,0
2026-07-25,http://ufcstats.com/fight-details/9009ec7b91f2be14,http://ufcstats.com/event-details/681d07e328798ec0,W,Magomed Ankalaev,Bogdan Guskov,Light Heavyweight,KO/TKO,5,2:41,1361.0,http://ufcstats.com/fighter-details/d802174b0c0c1f4e,http://ufcstats.com/fighter-details/ef5dcb10d2bd4b0f,0,11,5 Rnd (5-5-5-5-5),0,54,113,156,235,2,4,3,0,506.0,19,63,26,39,9,11,44,98,4,4,6,11
2026-07-25,http://ufcstats.com/fight-details/9009ec7b91f2be14,http://ufcstats.com/event-details/681d07e328798ec0,L,Bogdan Guskov,Magomed Ankalaev,Light Heavyweight,KO/TKO,5,2:41,1361.0,http://ufcstats.com/fighter-details/ef5dcb10d2bd4b0f,http://ufcstats.com/fighter-details/d802174b0c0c1f4e,0,11,5 Rnd (5-5-5-5-5),0,39,63,45,70,0,0,1,0,0.0,2,21,3,4,34,38,39,63,0,0,0,0
2026-07-25,http://ufcstats.com/fight-details/c36cd04f8f560f0a,http://ufcstats.com/event-details/681d07e328798ec0,W,Ramazan Temirov,Steve Erceg,Flyweight,KO/TKO,1,4:21,261.0,http://ufcstats.com/fighter-details/7d0a1968b38ca439,http://ufcstats.com/fighter-details/32ab52e5de93092d,1,10,3 Rnd (5-5-5),2,27,61,32,67,0,0,0,0,6.0,25,56,1,4,1,1,25,59,0,0,2,2
2026-07-25,http://ufcstats.com/fight-details/c36cd04f8f560f0a,http://ufcstats.com/event-details/681d07e328798ec0,L,Steve Erceg,Ramazan Temirov,Flyweight,KO/TKO,1,4:21,261.0,http://ufcstats.com/fighter-details/32ab52e5de93092d,http://ufcstats.com/fighter-details/7d0a1968b38ca439,1,10,3 Rnd (5-5-5),0,11,42,11,42,0,1,0,0,8.0,9,37,2,5,0,0,10,41,1,1,0,0
2026-07-25,http://ufcstats.com/fight-details/4ace64aa144389c5,http://ufcstats.com/event-details/681d07e328798ec0,W,Magomed Zaynukov,Damian Rzepecki,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/04ff3a711504d6b3,http://ufcstats.com/fighter-details/99223fbb4a05326b,2,9,3 Rnd (5-5-5),0,74,131,109,167,2,6,0,0,54.0,46,93,8,15,20,23,53,107,21,24,0,0
2026-07-25,http://ufcstats.com/fight-details/4ace64aa144389c5,http://ufcstats.com/event-details/681d07e328798ec0,L,Damian Rzepecki,Magomed Zaynukov,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/99223fbb4a05326b,http://ufcstats.com/fighter-details/04ff3a711504d6b3,2,9,3 Rnd (5-5-5),0,16,62,32,80,1,7,0,0,302.0,6,46,4,8,6,8,15,60,1,2,0,0
2026-07-25,http://ufcstats.com/fight-details/5ffb251c6ea48b65,http://ufcstats.com/event-details/681d07e328798ec0,W,Rizvan Kuniev,Tyrell Fortune,Heavyweight,KO/TKO,3,1:12,672.0,http://ufcstats.com/fighter-details/739fd4fbb5d862f4,http://ufcstats.com/fighter-details/bc7f4b2d4c2724a2,3,8,3 Rnd (5-5-5),1,66,120,68,122,0,0,0,0,141.0,46,94,20,26,0,0,35,75,30,44,1,1
2026-07-25,http://ufcstats.com/fight-details/5ffb251c6ea48b65,http://ufcstats.com/event-details/681d07e328798ec0,L,Tyrell Fortune,Rizvan Kuniev,Heavyweight,KO/TKO,3,1:12,672.0,http://ufcstats.com/fighter-details/bc7f4b2d4c2724a2,http://ufcstats.com/fighter-details/739fd4fbb5d862f4,3,8,3 Rnd (5-5-5),0,20,43,29,52,0,2,0,0,0.0,12,33,4,5,4,5,10,30,10,13,0,0
2026-07-25,http://ufcstats.com/fight-details/61280e5644189c61,http://ufcstats.com/event-details/681d07e328798ec0,W,Abubakar Vagaev,Saygid Izagakhmaev,Welterweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/f7adc1fd115f8fdd,http://ufcstats.com/fighter-details/de26d906f2874dd4,4,7,3 Rnd (5-5-5),0,27,70,91,138,4,10,0,0,466.0,16,52,7,13,4,5,18,59,7,9,2,2
2026-07-25,http://ufcstats.com/fight-details/61280e5644189c61,http://ufcstats.com/event-details/681d07e328798ec0,L,Saygid Izagakhmaev,Abubakar Vagaev,Welterweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/de26d906f2874dd4,http://ufcstats.com/fighter-details/f7adc1fd115f8fdd,4,7,3 Rnd (5-5-5),0,33,83,73,124,2,7,3,0,166.0,16,63,7,9,10,11,23,69,8,11,2,3
2026-07-25,http://ufcstats.com/fight-details/d7070ab1b2144f8d,http://ufcstats.com/event-details/681d07e328798ec0,W,Valter Walker,Thomas Petersen,Heavyweight,SUB,1,1:32,92.0,http://ufcstats.com/fighter-details/f5779a2303ed76ec,http://ufcstats.com/fighter-details/764d39074a352e33,5,6,3 Rnd (5-5-5),0,1,1,3,3,0,0,2,0,9.0,0,0,1,1,0,0,1,1,0,0,0,0
2026-07-25,http://ufcstats.com/fight-details/d7070ab1b2144f8d,http://ufcstats.com/event-details/681d07e328798ec0,L,Thomas Petersen,Valter Walker,Heavyweight,SUB,1,1:32,92.0,http://ufcstats.com/fighter-details/764d39074a352e33,http://ufcstats.com/fighter-details/f5779a2303ed76ec,5,6,3 Rnd (5-5-5),0,0,1,6,7,0,1,0,0,37.0,0,1,0,0,0,0,0,1,0,0,0,0
2026-07-25,http://ufcstats.com/fight-details/05bc7a042156b6f6,http://ufcstats.com/event-details/681d07e328798ec0,W,Muhammad Saidov,Dustin Jacoby,Light Heavyweight,KO/TKO,2,4:49,589.0,http://ufcstats.com/fighter-details/b01a5e0dcd9f231d,http://ufcstats.com/fighter-details/e4277e87a789d687,6,5,3 Rnd (5-5-5),2,60,133,60,133,0,0,0,0,2.0,41,105,9,16,10,12,52,121,4,7,4,5
2026-07-25,http://ufcstats.com/fight-details/05bc7a042156b6f6,http://ufcstats.com/event-details/681d07e328798ec0,L,Dustin Jacoby,Muhammad Saidov,Light Heavyweight,KO/TKO,2,4:49,589.0,http://ufcstats.com/fighter-details/e4277e87a789d687,http://ufcstats.com/fighter-details/b01a5e0dcd9f231d,6,5,3 Rnd (5-5-5),0,34,93,34,93,0,0,0,0,0.0,8,45,3,11,23,37,34,93,0,0,0,0
2026-07-25,http://ufcstats.com/fight-details/f6e6b004f07363e9,http://ufcstats.com/event-details/681d07e328798ec0,W,Sam Patterson,Santiago Ponzinibbio,Welterweight,KO/TKO,2,3:06,486.0,http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,http://ufcstats.com/fighter-details/6d1bffff14897645,7,4,3 Rnd (5-5-5),2,64,132,65,133,0,0,0,0,8.0,58,118,6,14,0,0,59,125,0,0,5,7
2026-07-25,http://ufcstats.com/fight-details/f6e6b004f07363e9,http://ufcstats.com/event-details/681d07e328798ec0,L,Santiago Ponzinibbio,Sam Patterson,Welterweight,KO/TKO,2,3:06,486.0,http://ufcstats.com/fighter-details/6d1bffff14897645,http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,7,4,3 Rnd (5-5-5),0,14,86,14,86,0,1,0,0,0.0,10,79,1,3,3,4,14,86,0,0,0,0
2026-07-25,http://ufcstats.com/fight-details/a122306d0ce5fbfb,http://ufcstats.com/event-details/681d07e328798ec0,W,Axel Sola,Ismael Bonfim,Lightweight,SUB,1,4:44,284.0,http://ufcstats.com/fighter-details/1d2d98ddd05b38fb,http://ufcstats.com/fighter-details/eb393afdbe3293d5,8,3,3 Rnd (5-5-5),1,33,44,77,96,0,0,1,0,123.0,31,42,2,2,0,0,2,4,25,25,6,15
2026-07-25,http://ufcstats.com/fight-details/a122306d0ce5fbfb,http://ufcstats.com/event-details/681d07e328798ec0,L,Ismael Bonfim,Axel Sola,Lightweight,SUB,1,4:44,284.0,http://ufcstats.com/fighter-details/eb393afdbe3293d5,http://ufcstats.com/fighter-details/1d2d98ddd05b38fb,8,3,3 Rnd (5-5-5),0,1,3,1,3,1,3,0,0,123.0,0,1,0,0,1,2,1,3,0,0,0,0
2026-07-25,http://ufcstats.com/fight-details/3ac870d6e7d323b7,http://ufcstats.com/event-details/681d07e328798ec0,W,Magomed Tuchalov,Brendson Ribeiro,Light Heavyweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/bc5a51159ec2fdf2,http://ufcstats.com/fighter-details/49edd0d90f60fb7d,9,2,3 Rnd (5-5-5),0,35,80,57,110,8,14,1,0,260.0,12,46,5,14,18,20,34,77,0,0,1,3
2026-07-25,http://ufcstats.com/fight-details/3ac870d6e7d323b7,http://ufcstats.com/event-details/681d07e328798ec0,L,Brendson Ribeiro,Magomed Tuchalov,Light Heavyweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/49edd0d90f60fb7d,http://ufcstats.com/fighter-details/bc5a51159ec2fdf2,9,2,3 Rnd (5-5-5),0,39,118,49,130,0,1,0,0,8.0,18,73,4,11,17,34,37,115,0,0,2,3
2026-07-25,http://ufcstats.com/fight-details/3859314324918eeb,http://ufcstats.com/event-details/681d07e328798ec0,W,Nurullo Aliev,Mike Davis,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/ca28cdf526d6b6e9,http://ufcstats.com/fighter-details/fb3e61720be4690c,10,1,3 Rnd (5-5-5),0,13,34,81,106,8,13,1,1,745.0,12,30,1,4,0,0,4,17,1,4,8,13
2026-07-25,http://ufcstats.com/fight-details/3859314324918eeb,http://ufcstats.com/event-details/681d07e328798ec0,L,Mike Davis,Nurullo Aliev,Lightweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/fb3e61720be4690c,http://ufcstats.com/fighter-details/ca28cdf526d6b6e9,10,1,3 Rnd (5-5-5),0,22,37,55,71,0,0,2,0,36.0,9,23,11,12,2,2,9,23,2,3,11,11
2026-07-25,http://ufcstats.com/fight-details/532340708f0500bd,http://ufcstats.com/event-details/681d07e328798ec0,W,Abdul Hussein,Cody Gibson,Bantamweight,SUB,3,3:07,787.0,http://ufcstats.com/fighter-details/0e6bc8d1d6c0ad90,http://ufcstats.com/fighter-details/700a674c042b7a96,11,0,3 Rnd (5-5-5),1,65,99,91,133,1,2,3,2,467.0,58,91,7,8,0,0,38,63,11,12,16,24
2026-07-25,http://ufcstats.com/fight-details/532340708f0500bd,http://ufcstats.com/event-details/681d07e328798ec0,L,Cody Gibson,Abdul Hussein,Bantamweight,SUB,3,3:07,787.0,http://ufcstats.com/fighter-details/700a674c042b7a96,http://ufcstats.com/fighter-details/0e6bc8d1d6c0ad90,11,0,3 Rnd (5-5-5),0,44,81,53,94,1,3,3,0,76.0,13,47,25,28,6,6,22,55,21,25,1,1
2026-07-18,http://ufcstats.com/fight-details/701c97405da76603,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Dricus Du Plessis,Kamaru Usman,Middleweight,U-DEC,5,5:00,1500.0,http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,0,11,5 Rnd (5-5-5-5-5),0,136,273,139,278,0,2,0,0,6.0,102,230,24,30,10,13,132,267,4,4,0,2
2026-07-18,http://ufcstats.com/fight-details/701c97405da76603,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Kamaru Usman,Dricus Du Plessis,Middleweight,U-DEC,5,5:00,1500.0,http://ufcstats.com/fighter-details/f1b2aa7853d1ed6e,http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,0,11,5 Rnd (5-5-5-5-5),0,92,234,99,244,0,7,0,0,24.0,49,170,37,58,6,6,88,230,4,4,0,0
2026-07-18,http://ufcstats.com/fight-details/4eff5a845db17572,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Christian Leroy Duncan,Jared Cannonier,Middleweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/a93f94c923c3a9cb,http://ufcstats.com/fighter-details/13a0275fa13c4d26,1,10,3 Rnd (5-5-5),0,68,117,94,148,1,3,0,1,136.0,37,85,17,18,14,14,43,82,25,34,0,1
2026-07-18,http://ufcstats.com/fight-details/4eff5a845db17572,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Jared Cannonier,Christian Leroy Duncan,Middleweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/13a0275fa13c4d26,http://ufcstats.com/fighter-details/a93f94c923c3a9cb,1,10,3 Rnd (5-5-5),0,15,46,36,69,5,8,0,0,372.0,7,36,6,8,2,2,6,33,8,12,1,1
2026-07-18,http://ufcstats.com/fight-details/f2abca7379982d4f,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Chase Hooper,Mitch Ramirez,Lightweight,SUB,1,2:15,135.0,http://ufcstats.com/fighter-details/971246648e162f0d,http://ufcstats.com/fighter-details/e99eb0ef25885de5,2,9,3 Rnd (5-5-5),0,3,7,4,8,1,2,1,0,87.0,2,6,0,0,1,1,3,7,0,0,0,0
2026-07-18,http://ufcstats.com/fight-details/f2abca7379982d4f,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Mitch Ramirez,Chase Hooper,Lightweight,SUB,1,2:15,135.0,http://ufcstats.com/fighter-details/e99eb0ef25885de5,http://ufcstats.com/fighter-details/971246648e162f0d,2,9,3 Rnd (5-5-5),0,1,1,3,3,0,0,0,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0
2026-07-18,http://ufcstats.com/fight-details/52ddf20a10890b41,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Fatima Kline,Tabatha Ricci,Women's Strawweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/745fa7b605f8e2da,http://ufcstats.com/fighter-details/d25240135aee03e5,3,8,3 Rnd (5-5-5),0,66,164,86,195,7,9,1,1,300.0,41,130,20,28,5,6,56,151,9,12,1,1
2026-07-18,http://ufcstats.com/fight-details/52ddf20a10890b41,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Tabatha Ricci,Fatima Kline,Women's Strawweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/d25240135aee03e5,http://ufcstats.com/fighter-details/745fa7b605f8e2da,3,8,3 Rnd (5-5-5),0,24,102,26,108,1,8,0,0,30.0,18,89,5,9,1,4,22,99,2,3,0,0
2026-07-18,http://ufcstats.com/fight-details/c64c6ba6eb1e1d06,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Tommy McMillen,Alberto Montes,Featherweight,KO/TKO,3,3:29,809.0,http://ufcstats.com/fighter-details/6b0a6def604de298,http://ufcstats.com/fighter-details/a112097ad877a48f,4,7,3 Rnd (5-5-5),2,252,513,255,517,0,0,0,0,57.0,185,429,52,65,15,19,234,484,11,19,7,10
2026-07-18,http://ufcstats.com/fight-details/c64c6ba6eb1e1d06,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Alberto Montes,Tommy McMillen,Featherweight,KO/TKO,3,3:29,809.0,http://ufcstats.com/fighter-details/a112097ad877a48f,http://ufcstats.com/fighter-details/6b0a6def604de298,4,7,3 Rnd (5-5-5),0,56,147,56,147,0,0,0,0,0.0,48,134,4,8,4,5,56,147,0,0,0,0
2026-07-18,http://ufcstats.com/fight-details/3bd159c1bed14700,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Jose Delgado,Austin Bashi,Featherweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/7d6ceff6747f2de2,http://ufcstats.com/fighter-details/d3f89fa685bd8420,5,6,3 Rnd (5-5-5),1,35,85,70,126,1,3,0,0,114.0,22,70,9,11,4,4,29,78,5,6,1,1
2026-07-18,http://ufcstats.com/fight-details/3bd159c1bed14700,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Austin Bashi,Jose Delgado,Featherweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/d3f89fa685bd8420,http://ufcstats.com/fighter-details/7d6ceff6747f2de2,5,6,3 Rnd (5-5-5),0,32,87,54,111,3,14,1,1,190.0,23,74,7,10,2,3,26,78,4,7,2,2
2026-07-18,http://ufcstats.com/fight-details/f2eb569176e46edf,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Jean-Paul Lebosnoyani,Seokhyeon Ko,Welterweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/a3dda21be645be93,http://ufcstats.com/fighter-details/4a07b1988477502c,6,5,3 Rnd (5-5-5),0,52,152,67,168,3,4,2,0,129.0,35,125,10,19,7,8,41,132,11,20,0,0
2026-07-18,http://ufcstats.com/fight-details/f2eb569176e46edf,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Seokhyeon Ko,Jean-Paul Lebosnoyani,Welterweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/4a07b1988477502c,http://ufcstats.com/fighter-details/a3dda21be645be93,6,5,3 Rnd (5-5-5),0,66,168,80,186,0,4,0,1,107.0,55,153,7,11,4,4,61,163,2,2,3,3
2026-07-18,http://ufcstats.com/fight-details/46d800ce45fdd3e6,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Felipe Franco,Levi Rodrigues Jr.,Light Heavyweight,KO/TKO,2,1:40,400.0,http://ufcstats.com/fighter-details/e564146b9cf6dbef,http://ufcstats.com/fighter-details/9ac4e43ed56429ed,7,4,3 Rnd (5-5-5),0,39,56,52,72,3,6,0,0,231.0,38,55,1,1,0,0,12,20,0,0,27,36
2026-07-18,http://ufcstats.com/fight-details/46d800ce45fdd3e6,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Levi Rodrigues Jr.,Felipe Franco,Light Heavyweight,KO/TKO,2,1:40,400.0,http://ufcstats.com/fighter-details/9ac4e43ed56429ed,http://ufcstats.com/fighter-details/e564146b9cf6dbef,7,4,3 Rnd (5-5-5),0,11,32,26,52,0,0,0,0,0.0,7,27,0,0,4,5,11,32,0,0,0,0
2026-07-18,http://ufcstats.com/fight-details/9e525f939fba3e73,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Ezra Elliott,Damien Anderson,Featherweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/b852ad2b35354fcb,http://ufcstats.com/fighter-details/df619b9a86ce0a9a,8,3,3 Rnd (5-5-5),0,6,11,21,29,12,18,3,0,661.0,4,8,1,2,1,1,2,6,0,1,4,4
2026-07-18,http://ufcstats.com/fight-details/9e525f939fba3e73,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Damien Anderson,Ezra Elliott,Featherweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/df619b9a86ce0a9a,http://ufcstats.com/fighter-details/b852ad2b35354fcb,8,3,3 Rnd (5-5-5),0,7,20,23,37,0,2,1,0,47.0,5,16,2,2,0,2,2,8,3,4,2,8
2026-07-18,http://ufcstats.com/fight-details/410e6b9e01660b35,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Alden Coria,Stewart Nicoll,Flyweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/5e9ca8dd7d783a75,http://ufcstats.com/fighter-details/2bd98ab77a8daa75,9,2,3 Rnd (5-5-5),0,44,127,60,144,3,5,4,0,137.0,35,118,8,8,1,1,42,125,1,1,1,1
2026-07-18,http://ufcstats.com/fight-details/410e6b9e01660b35,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Stewart Nicoll,Alden Coria,Flyweight,U-DEC,3,5:00,900.0,http://ufcstats.com/fighter-details/2bd98ab77a8daa75,http://ufcstats.com/fighter-details/5e9ca8dd7d783a75,9,2,3 Rnd (5-5-5),0,28,90,32,94,5,9,0,0,257.0,20,77,4,7,4,6,28,90,0,0,0,0
2026-07-18,http://ufcstats.com/fight-details/e05155c1b5c2dc74,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,RJ Harris,Alvin Hines,Heavyweight,KO/TKO,1,1:40,100.0,http://ufcstats.com/fighter-details/e03187ec8b5b6abc,http://ufcstats.com/fighter-details/ab2a4b5e04dc5fe9,10,1,3 Rnd (5-5-5),1,15,26,17,28,0,0,0,0,10.0,12,23,0,0,3,3,7,11,0,0,8,15
2026-07-18,http://ufcstats.com/fight-details/e05155c1b5c2dc74,http://ufcstats.com/event-details/f354c50b8d63d9b3,L,Alvin Hines,RJ Harris,Heavyweight,KO/TKO,1,1:40,100.0,http://ufcstats.com/fighter-details/ab2a4b5e04dc5fe9,http://ufcstats.com/fighter-details/e03187ec8b5b6abc,10,1,3 Rnd (5-5-5),0,11,25,11,25,0,0,0,0,0.0,0,5,2,7,9,13,11,25,0,0,0,0
2026-07-18,http://ufcstats.com/fight-details/307ea95ad7ebe466,http://ufcstats.com/event-details/f354c50b8d63d9b3,W,Dione Barbosa,Anna Melisano,Women's Flyweight,SUB,1,4:04,244.0,http://ufcstats.com/fighter-details/27b388f0aab49780,http://ufcstats.com/fighter-details/40a7ec5d1ad6ffa8,11,0,3 Rnd (5-5-5),0,5,7,22,29,1,2,2,0,211.0,2,4,3,3,0,0,1,2,2,2,2,3
